0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,label
0.014096748,0.09297111,0.14061336,-0.5079084,-0.12517044,0.1325397,0.16602696,0.17115116,-0.50789005,-0.19692272,0.15193793,-0.1917546,-0.043053906,0.20832326,0.06131214,-0.19349872,0.16050391,0.06973978,-0.23189643,0.2635697,0.29034895,-0.05737493,0.043278933,0.012892839,0.29751655,-0.019240879,-0.07301749,-0.23389284,-0.024615968,0.06574131,-0.23425207,0.360289,-0.09088173,-0.042133175,0.10428389,0.03828364,-0.21725665,0.3085753,-0.34733835,-0.037820954,-0.14218579,-0.22281681,0.21779832,-0.28903574,0.10336812,0.22816256,0.01235661,-0.26484072,0.2888713,-0.59519,0.10779107,-0.022415642,-0.0995455,0.48599523,-0.08758914,-2.0161858,-0.39898232,-0.23142776,0.6458577,0.39936295,-0.1353262,0.21400376,-0.23016803,0.27765805,0.40556306,0.08138141,0.21044865,0.48792076,-0.10895068,-0.024289869,-0.13550621,0.12832327,-0.12207207,-0.3124691,0.17467736,-0.23249224,-0.10018906,0.031722985,-0.41644233,-0.048508253,0.3746775,-0.13370131,-0.16466853,-0.008809132,-0.6456131,-0.3068368,-0.05841663,-0.05032333,0.051980916,0.005759463,-0.26166278,-0.09632759,-0.014041342,0.27508056,-0.36706156,0.10588609,-0.0699508,0.08270143,0.2656788,-0.16923201,sport
-0.00031774177,0.13037847,0.18890172,-0.39932552,-0.08107549,0.13828911,0.14359304,0.23995279,-0.4631474,-0.098041944,0.10969874,-0.07550974,0.050104216,0.12549931,0.16684882,-0.24569687,0.11013701,0.047894683,-0.36557534,0.21640728,0.26882306,0.004435848,0.15211894,0.092513114,0.28003204,-0.14874941,-0.07840407,-0.29496637,0.09638241,0.041691855,-0.23628865,0.2781836,-0.09061554,-0.10982432,0.045177504,0.04660501,-0.20822872,0.25492406,-0.3216945,0.008954937,-0.30842412,-0.21715063,0.34630597,-0.29949307,0.16612922,0.087687194,0.12912874,-0.29074612,0.20537348,-0.5923532,0.075342804,-0.07598897,-0.1309371,0.7061254,-0.08976883,-2.1386075,-0.3874454,-0.24370864,0.955958,0.47389293,-0.12043972,0.31006357,-0.17761596,0.214112,0.3337765,0.04312274,0.056951765,0.3612144,-0.07069186,0.00061109714,-0.08726937,-0.006977309,-0.15534875,-0.27406764,0.15567859,-0.14600065,-0.058826678,0.077290386,-0.4696591,0.0026828363,0.5152684,-0.04576862,-0.18241094,-0.013251096,-0.82049584,-0.33489105,0.017632745,0.03641305,-0.007672519,0.007001325,-0.18594205,-0.07768693,-0.04238156,0.15710767,-0.50856864,0.21413001,-0.06336516,0.07956903,0.32778886,-0.14953889,sport
-0.06448547,0.1180724,0.22890455,-0.42868558,-0.11911544,0.20215145,0.09213916,0.23711926,-0.44285217,-0.14573872,0.07883513,-0.12904143,0.09187718,0.15770492,0.07402114,-0.17275853,0.08231079,0.004966705,-0.3145056,0.13036752,0.280988,0.025790868,0.15680073,0.08903207,0.32049584,-0.12347839,-0.13966766,-0.270021,0.14309172,0.028287074,-0.21598476,0.2322126,-0.06426488,-0.10423435,0.09859611,-0.028792867,-0.22090708,0.27695137,-0.3807031,0.044557746,-0.3126254,-0.22671275,0.3885331,-0.28936064,0.118697226,0.117786914,0.17060076,-0.23764259,0.22791934,-0.5985158,0.09786677,-0.06852083,-0.07724966,0.692295,-0.021300374,-2.1740727,-0.3621371,-0.18262422,0.8562498,0.49491596,-0.11237725,0.37243545,-0.2104905,0.14784944,0.39431384,0.08337759,0.108048975,0.3453959,-0.08715715,-0.05296978,-0.087900564,0.030865591,-0.08528382,-0.2609086,0.20536135,-0.16599086,-0.09039643,0.04857505,-0.4355485,0.038398996,0.48093662,-0.0019810342,-0.25560185,0.0046668686,-0.7981431,-0.3324352,-0.10116522,0.11203163,-0.024203401,-0.05130695,-0.21438336,-0.056885045,-0.05162096,0.27034882,-0.5040055,0.16949949,0.01249434,0.07489902,0.3659489,-0.17084523,sport
0.020939216,0.09076101,0.26817095,-0.2680265,-0.06748708,0.26706284,-0.014589031,0.05323681,-0.21477972,-0.017215312,0.055095624,-0.17286722,-0.04203413,0.005946628,0.044732474,-0.05403924,0.11481547,-0.06492609,-0.26496294,0.2166197,0.1770761,0.05918831,0.05972336,0.06749347,0.16386808,-0.13862392,-0.035450086,-0.27728575,0.20163774,-0.0027300634,-0.26125804,0.33734128,-0.1055124,-0.050428443,0.12610723,0.02948174,-0.17414603,0.20113774,-0.24150243,-0.033125043,-0.3039053,-0.1625671,0.22681494,-0.19240896,0.11515178,-0.05332895,0.23391901,-0.22159183,0.06636008,-0.5470072,0.16674995,0.082930736,-0.030514527,0.71720785,-0.05248102,-1.8746294,-0.28149644,-0.011765435,0.93641186,0.39327532,-0.08496586,0.41804993,-0.23928517,-0.18594277,0.46528322,-0.08983309,0.150961,0.31090006,-0.021476349,-0.010056104,0.05680266,-0.018177895,-0.03170306,-0.36445296,0.19017169,0.06307524,-0.047087725,0.02527612,-0.5830884,0.033599492,0.45608765,-0.16781205,-0.23706014,-0.06279539,-0.8945183,-0.30566466,-0.25580433,0.06019503,-0.048295975,-0.26774698,-0.1768216,-0.10265412,-0.14866602,0.18385305,-0.39680943,0.09918792,-0.22676238,-0.10681156,0.24996963,-0.0020568862,sport
-0.05382469,0.025919843,0.21096045,-0.19735464,-0.021995444,0.22177003,0.118516594,0.10696256,-0.37316787,-0.1301231,0.20584098,-0.01000699,-0.20456314,0.13473736,0.111010954,-0.13704206,0.015064514,-0.049812887,-0.42764476,0.10384589,0.53201747,0.023140948,0.23293692,0.07807484,0.23568088,-0.057258867,-0.12597859,-0.20901269,0.15001954,-0.111986324,-0.20458752,0.3337684,-0.06624716,-0.017929967,0.17912401,-0.09765852,-0.015633916,0.25268102,-0.25584605,0.115983605,-0.23219462,-0.2071717,0.24748701,-0.22341266,0.12404675,0.046864867,0.14630698,-0.30651888,0.045893725,-0.5058419,0.0312885,-0.024824657,-0.1598178,0.6444595,-0.10438763,-2.0340288,-0.3723855,-0.13689025,1.0394377,0.37114456,-0.16101871,0.21778783,-0.2041398,0.10547847,0.4826063,-0.009556491,0.11282298,0.378065,0.001826198,0.004558456,-0.12134888,0.061289117,-0.0757289,-0.32367775,0.2351666,-0.074768454,-0.22457823,-0.07953256,-0.45188335,0.033644587,0.43466282,-0.03353101,-0.24328183,-0.08250188,-0.89902574,-0.24538212,-0.10725143,-0.009143254,-0.021836117,-0.06733287,-0.26970616,-0.07382133,-0.18774047,0.20294212,-0.48277387,0.065402836,-0.04332336,-0.036890216,0.20511547,-0.118818134,sport
-0.065892644,0.029214477,0.21303901,-0.5410061,-0.094314165,0.09442566,0.065872565,0.066540256,-0.4129882,-0.21891408,0.1413348,-0.20618725,-0.060942326,0.09002476,0.18093084,-0.17262891,0.22144929,0.027627502,-0.32649612,0.26546443,0.3066775,0.007949935,0.1725972,0.07722182,0.36534023,0.05870013,-0.096040525,-0.2634629,0.033236012,0.05542845,-0.36119452,0.35594195,-0.13242202,0.006522499,0.061205693,-0.057111893,-0.18621613,0.37158054,-0.25980288,0.052113187,-0.19777177,-0.2237126,0.2816011,-0.09234926,0.15838476,0.113239504,0.08468967,-0.2286119,0.2993613,-0.3556989,0.2851294,-0.11509717,-0.109649785,0.4971057,-0.025040628,-1.9260254,-0.41024363,-0.28508884,0.54024,0.296437,-0.026524967,0.286146,-0.30321443,0.042030744,0.35465643,-0.060881935,0.18378274,0.5338666,-0.21871565,-0.004971646,-0.10659536,0.09407428,-0.12776312,-0.47753745,0.25572568,-0.17692739,-0.0031664553,0.089999825,-0.41716924,0.08512216,0.43275973,0.0010478194,-0.16864617,-0.07318073,-0.6882417,-0.2869117,-0.18597648,0.13424781,0.052749444,-0.025382988,-0.24578504,-0.16252305,-0.114692606,0.34464672,-0.4696999,0.1139394,0.06390647,0.103577115,0.23822331,-0.2296407,sport
0.14024091,0.09758872,0.24724771,-0.2388757,-0.03267878,0.018141765,-0.023290433,0.17228174,-0.15408508,-0.034992732,0.18703303,-0.08840095,0.1631628,-0.058826495,0.012094291,-0.12530293,0.05797038,0.031980522,-0.30376375,0.25710317,0.13853948,0.02829473,-0.030146873,0.03620124,0.022239866,-0.16269636,-0.13261466,-0.41546214,0.1638571,-0.04898966,-0.29322538,0.41915062,-0.14370492,-0.02890415,0.15827975,0.26412144,-0.0028564718,0.17759646,-0.19574428,-0.12880594,-0.20951042,-0.18642844,0.37015942,-0.31096005,0.08741931,0.0011554831,0.08926747,-0.2465263,0.07153675,-0.6330975,0.14876214,-0.13769801,-0.0330586,0.79254115,-0.08028103,-2.1458097,-0.29058027,-0.1287624,1.1814381,0.54553926,-0.12898168,0.47605857,-0.40391472,-0.19563444,0.46166033,0.076945096,0.18996494,0.47146204,-0.118523255,-0.17708251,0.12024708,-0.21572448,-0.13843577,-0.5628006,0.047096983,0.044638135,-0.011888491,-0.0033358354,-0.8201654,-0.019319376,0.57256824,-0.16670097,-0.33026028,-0.09214086,-1.0309353,-0.31007093,-0.06964451,0.22917278,-0.1333745,-0.3260682,-0.14399895,-0.06330994,-0.15401605,0.046886317,-0.5560566,0.16791455,-0.1623792,0.019192254,0.3997522,0.035043772,sport
0.21670361,0.08560765,0.20912674,-0.24560796,0.0831107,-0.13279848,0.06823834,0.41858,-0.36250836,-0.02770545,0.13856283,-0.057594802,0.1592649,-0.04646475,-0.11985304,-0.19233793,0.21526349,-0.005563688,-0.40130696,0.0131919645,0.2908883,0.014382086,0.41106522,0.19338877,0.123668194,-0.2174245,-0.13656995,-0.49934778,0.26035437,-0.010707972,-0.40056324,0.1610733,0.011881255,0.041782882,0.04549464,0.13777982,-0.16576867,0.35426444,-0.25654042,0.092496656,-0.41827372,-0.23268548,0.26148027,-0.26447847,0.04821398,0.034133077,0.1965132,-0.46035933,0.11925038,-0.6234242,-0.014565503,-0.19758645,0.19334142,0.8285635,-0.19707301,-2.2778187,-0.3234183,0.05382532,1.2909822,0.43324167,-0.341416,0.472044,-0.14007263,-0.09113906,0.5240204,0.030854825,0.04157871,0.36553594,0.15080778,0.08747289,-0.047246873,-0.15499048,-0.3847213,-0.10363041,0.042284183,0.10017492,0.0062694945,-0.05167044,-0.7998925,-0.1902725,0.39068174,0.007463938,-0.24945545,0.18775897,-0.8484125,-0.17608158,-0.17949529,0.05156685,0.039779626,-0.13996936,-0.08878829,-0.10956116,-0.03499773,0.24957524,-0.41350785,0.25046623,-0.08943476,0.100892216,0.45890337,0.03158678,sport
0.0080614025,-0.02440182,0.25171173,-0.100093074,-0.021603206,0.16204451,-0.04966767,0.21909247,-0.18188597,-0.08973423,0.063074015,0.012942901,0.07977851,0.00986262,-0.051126983,-0.06246152,0.123120435,0.003292914,-0.34118354,0.14196411,0.19893749,-0.061652187,0.13479854,0.066768005,0.07522609,-0.03927211,0.08097643,-0.28267846,0.033802778,0.014713789,-0.022223188,0.21614681,-0.07756666,0.019919507,-0.059154294,0.09111151,-0.07637689,0.13086107,-0.117662385,-0.06351711,-0.36537623,-0.32831207,0.29258072,-0.396289,0.0009599891,-0.19315965,0.04869831,-0.2843631,0.07750485,-0.6339835,0.28822672,-0.15124767,0.13829307,0.7792332,-0.19817306,-1.9037564,-0.15345845,-0.12582578,1.3650353,0.40972367,-0.28351557,0.37102523,-0.19978975,-0.07986972,0.5890298,-0.1700457,0.032208104,0.4612819,-0.12821451,-0.065755315,-0.06661611,-0.06461804,-0.09427481,-0.38988808,0.16914718,0.22660144,-0.09227939,-0.06209267,-0.78012305,-0.06306826,0.51304495,-0.1486892,-0.17545344,-0.05566594,-0.9700653,-0.28189737,-0.057079762,0.04805417,-0.027950453,-0.1952683,-0.027465302,-0.14287524,-0.1894988,0.1477187,-0.25781304,0.08923704,-0.050138,0.0022459263,0.3752333,0.09484061,sport
0.16882502,0.1296471,0.27511355,-0.14391056,-0.0029014868,-0.15989348,0.024955716,0.11593891,-0.4439711,-0.04033429,0.16827053,-0.04180948,0.018239776,-0.020992642,-0.12844872,-0.047798067,0.038678464,0.11501253,-0.30596125,-0.014017831,0.19378315,0.104634285,0.11637327,0.23414345,0.28116736,-0.17573231,-0.09988023,-0.34971845,0.16683105,-0.122433916,-0.36356038,0.24022017,-0.061293185,-0.042290032,0.2795638,0.06964457,-0.1854004,0.37009215,-0.2413797,0.14156531,-0.17269209,-0.2334406,0.25583044,-0.25145718,0.0674675,0.02050108,0.2905586,-0.31416395,0.19747981,-0.5885592,-0.004758297,-0.18161063,0.13432479,0.74439496,0.008636148,-2.148076,-0.25573972,0.09024163,1.0734582,0.4520404,-0.2292747,0.41344926,-0.22596866,0.14099754,0.37051824,-0.062722534,0.11456619,0.3730393,-0.0023550116,-0.09373633,-0.06299295,-0.08633047,-0.22259785,-0.15398277,0.09518498,0.1777216,-0.08639349,-0.13060646,-0.5787614,-0.16166185,0.44516137,0.017005462,-0.26410362,0.05349776,-0.86968553,-0.33831102,-0.14932694,0.034879915,-0.004321319,-0.0877059,-0.09696233,-0.085292734,-0.14110453,0.3069721,-0.43307814,0.0055649206,-0.2224022,0.023210237,0.48341048,0.09827632,sport
0.22504565,-0.014226963,0.1975344,-0.1379989,-0.06349794,0.14742953,-0.06066634,0.25540107,-0.1935743,0.12051031,0.03602599,-0.01743019,0.15071562,0.015069938,-0.23264518,0.022668287,0.116672665,-0.019476375,-0.52010673,0.09292486,0.12054918,-0.0965893,0.18139759,0.14821036,-0.042066187,-0.085325904,-0.021391118,-0.38744748,0.07858319,0.16316111,-0.016683282,0.18443315,-0.30256277,-0.0058404244,0.08375673,0.08941102,-0.0035507197,0.2362304,-0.2866096,0.0352503,-0.48584127,-0.106951244,0.38459298,-0.46971613,0.10945918,0.03146949,0.14035752,-0.38558513,-0.04236231,-0.52397615,0.31367323,-0.096764356,0.06261584,0.748425,-0.22809318,-1.6385268,-0.31439203,0.07699393,1.3596011,0.43270394,-0.20708826,0.23303841,-0.034349553,0.04688701,0.40756303,-0.02204645,0.012224079,0.40856457,-0.096830316,0.07742886,0.063967384,-0.21554457,-0.19433835,-0.143578,0.08693748,0.1373103,-0.04842012,-0.071724944,-0.8294083,-0.098729655,0.5307438,-0.08539908,-0.13970481,-0.057877444,-0.92937225,-0.17688988,-0.08456203,0.2817781,-0.06532336,-0.13934743,0.007038037,-0.09595509,-0.19583659,0.18334712,-0.029800046,0.27710256,-0.16333112,0.07135653,0.42945856,-0.06347374,sport
0.04508111,0.06079946,0.19186352,-0.27338928,0.042391922,0.25309232,0.112041235,0.11590311,-0.40340665,-0.03771218,0.3463071,-0.073365614,-0.08218723,-0.06509197,0.1668851,-0.0809368,-0.052706514,0.07164677,-0.22770019,0.123732686,0.40697852,0.14661853,0.06850647,0.08517419,0.24243619,-0.10635805,-0.18232882,-0.22352453,0.14388858,-0.22180364,-0.30156088,0.38325474,-0.09034994,0.053817257,0.16136684,-0.028896388,-0.2015573,0.27327493,-0.20659758,0.09378486,-0.15026024,-0.28865042,0.29242876,-0.15284482,0.24325189,0.063677326,0.1360603,-0.2370558,0.1307356,-0.4224963,0.11028611,-0.0893085,-0.18262367,0.790568,-0.029541105,-2.0239363,-0.35405177,-0.058867462,0.967236,0.36403576,-0.1576868,0.42228246,-0.25978482,0.10901712,0.23042145,-0.037901916,0.2186074,0.26397604,-0.1594502,-0.14148429,-0.06254241,0.083110034,0.095655195,-0.3811975,0.17065725,-0.011784733,-0.28521547,-0.021778546,-0.44815072,0.11984481,0.4853311,0.076169334,-0.3606594,-0.07317867,-0.86994034,-0.32774922,-0.05421983,0.18589082,-0.058539193,-0.11009057,-0.21326877,-0.023369959,-0.23179635,0.13249135,-0.55118144,-0.008630887,0.004840038,0.0766082,0.1520624,-0.12244003,sport
-0.06502341,0.12444667,0.37879077,-0.29506975,-0.17368282,0.12922668,0.08741211,0.13915797,-0.35822716,-0.109847136,0.2316494,-0.1134683,0.0161358,-0.11322952,0.026927967,-0.10799534,0.078239076,0.1826016,-0.32634428,0.29182383,0.32721624,0.17259064,0.09812016,0.04548071,0.18614541,-0.07088198,-0.14536138,-0.34252402,0.09664208,-0.19941603,-0.36689955,0.42389315,-0.0067099323,-0.010285269,0.2345161,0.009000877,-0.2885441,0.44087437,-0.19033284,-0.072661184,-0.18954678,-0.21980588,0.28327864,-0.31526712,0.050290786,0.015860157,0.21386088,-0.26762763,0.0091007855,-0.67515934,0.021221448,-0.21964526,-0.09243636,0.90134,0.052383013,-2.1919503,-0.18920636,0.0046651117,0.99398214,0.48328155,-0.2504909,0.4240738,-0.3633414,0.09077093,0.45417124,-0.02228323,0.27597037,0.4563244,-0.08756445,-0.1301436,-0.0124958735,-0.07631759,0.048630625,-0.40643135,0.24760035,0.051319726,-0.20829923,-0.07541108,-0.47872275,0.050009336,0.53469366,0.0631949,-0.46568358,-0.010109824,-1.0627972,-0.2942013,-0.121716015,0.083283715,-0.14577168,-0.08042312,-0.1886924,-0.119137965,-0.12687346,0.25960076,-0.4903347,0.023991685,-0.14503084,0.05796528,0.2824134,0.07821771,sport
0.07504951,0.23053864,0.34775853,-0.35288823,-0.11546374,-0.019161629,0.044116367,0.19199102,-0.37334976,-0.09650421,0.08698858,-0.14721574,0.07228859,-0.039004516,-0.011292045,-0.26563707,0.18072684,0.06858446,-0.35257515,0.26653954,0.20356573,0.07769721,0.10236996,0.06724982,0.26151514,-0.21477552,-0.06612853,-0.42559958,0.076182336,0.019888883,-0.34299672,0.43894506,-0.09526997,-0.16339004,0.088715725,0.096397944,-0.18907192,0.30184132,-0.2992312,-0.12038681,-0.29258648,-0.1856936,0.31462887,-0.2972208,0.07651051,0.10167684,0.18340455,-0.38587582,0.1395124,-0.7125814,0.0019569662,-0.13488467,0.017035436,0.8320991,-0.0138725415,-2.3612757,-0.21106312,-0.15822534,1.1312737,0.4208194,-0.13060042,0.4825748,-0.33528724,0.045051984,0.5350442,-0.021777026,0.1860876,0.45125863,-0.029211536,-0.16492772,0.07939283,-0.119673595,-0.16442792,-0.2974471,0.14866845,-0.010106949,-0.12175108,-0.03788269,-0.6226416,-0.042187985,0.4929685,-0.015677253,-0.2655282,0.022328127,-0.9907943,-0.25078824,-0.052533254,0.050636236,-0.12421075,-0.11250998,-0.17828807,-0.06425341,-0.07010875,0.13565545,-0.54190665,0.11803972,-0.16307716,0.05700466,0.34186536,0.11255592,sport
0.035618216,0.032737687,0.26076877,-0.24434483,-0.06417454,-0.06698256,0.0911064,0.16384447,-0.20751256,-0.10589109,0.11665511,-0.013585545,0.08580774,-0.08531299,0.009609374,-0.25761604,0.11972058,0.08224621,-0.33534896,0.25905287,0.15972267,-0.0017994803,0.05940957,0.033645425,0.19991541,-0.026307197,-0.09667018,-0.27735424,0.040650886,-0.0991064,-0.2638382,0.48605272,-0.15125552,-0.08901618,0.19921832,0.106813565,-0.1582198,0.18969627,-0.23137644,-0.11104948,-0.25568467,-0.17820068,0.36117333,-0.2637004,0.06800643,0.1394054,0.064371064,-0.25671008,0.20785977,-0.57530004,0.2769682,-0.21034174,-0.03581842,0.7034407,-0.026111556,-1.9701148,-0.25708315,-0.20233901,1.0117097,0.4200027,-0.0698579,0.261268,-0.2944108,-0.0036699069,0.445735,-0.119477026,0.17418128,0.55886805,-0.24226274,-0.08934039,-0.010282983,-0.12627146,-0.0924674,-0.5359934,0.15333657,-0.0142069105,-0.03580531,-0.022716204,-0.67291594,0.044772293,0.4353842,-0.04452967,-0.13079873,-0.12165056,-0.83343554,-0.2294663,0.0010850964,0.20583662,-0.026006313,-0.117518626,-0.21236154,-0.12515326,-0.19096875,0.14248502,-0.41755283,0.1730271,-0.028608993,0.13183369,0.2465021,-0.057909288,sport
0.08904288,0.17296362,0.3279613,-0.16301884,0.024141833,0.19791073,-0.014224679,0.17653026,-0.09390291,-0.063367665,0.10379252,0.04817342,0.09175463,0.012790605,-0.07300229,-0.13896395,-0.010017762,0.13718864,-0.38390383,0.29645875,0.2578542,0.0859635,0.08979654,0.03367172,0.1832828,0.00387984,-0.02778298,-0.5192788,0.2256057,-0.011779687,-0.22003342,0.42183906,0.030960454,-0.088598475,0.16669813,0.06820959,-0.32127085,0.3500209,-0.2235925,-0.099527664,-0.35413858,-0.14597476,0.20608862,-0.24817616,-0.041112006,-0.0066931206,0.05638659,-0.2706577,0.03880252,-0.723828,0.047400903,-0.15096238,0.23856156,0.7651528,-0.11197108,-1.9035457,-0.104763776,0.0143753,1.0736163,0.46010336,-0.09038679,0.48362908,-0.27773044,-0.010727692,0.5050175,-0.14669673,0.32985333,0.488699,0.0048507606,-0.05868758,0.010070012,-0.13433136,-0.07386771,-0.29005033,0.2001765,0.1885548,0.037530072,-0.1349383,-0.54872537,-0.060929812,0.48748603,-0.06746707,-0.24609277,-0.03365951,-1.0581346,-0.3316315,-0.16905811,0.03581888,-0.08185397,-0.27344912,0.024093594,-0.13471355,0.059169002,-0.035932437,-0.375409,0.10473953,-0.15034527,-0.04972365,0.3434436,0.25263503,sport
0.02480943,0.17398763,0.365096,-0.34676248,-0.14532208,0.06217776,0.07277574,0.22027585,-0.35420227,-0.11823846,0.1516048,-0.069044225,0.10741385,0.010994397,0.03169802,-0.21913147,0.13661256,0.14344577,-0.3296384,0.2627519,0.24079084,0.15939808,0.062122475,-0.028042957,0.27096134,-0.10188473,-0.17477697,-0.4471032,0.2311008,-0.09537337,-0.25959074,0.3818561,-0.026829261,-0.07274468,0.098390535,0.11512052,-0.25061274,0.23347215,-0.16263448,-0.09599314,-0.25947195,-0.15387572,0.3471973,-0.31848317,-0.008229253,0.05489548,0.16250348,-0.33988455,0.07151372,-0.697647,-0.045191232,-0.15209523,-0.04217172,0.8524169,-0.06372661,-2.162664,-0.21916518,-0.075187884,1.1484121,0.5115381,-0.15809132,0.51813024,-0.3283263,0.02791922,0.49971285,0.047129814,0.284856,0.34426817,-0.053346694,-0.05744667,0.10090344,-0.09672944,-0.17071712,-0.23201159,0.11764278,0.053730648,-0.14812748,-0.001123076,-0.4674216,-0.004910355,0.50516266,0.00776671,-0.27554974,-0.04814899,-1.0024519,-0.25386673,-0.06715225,-0.019598527,-0.13112031,-0.13502139,-0.14386828,-0.027502662,-0.06859188,0.03014333,-0.45019442,0.0627816,-0.15430917,0.056390822,0.33203095,0.050253324,sport
0.0018644596,0.07614846,0.23754354,-0.193938,-0.0019602573,0.005637755,-0.13915838,0.054307844,-0.17465071,-0.043433998,0.08977337,-0.019305397,0.088903956,-0.08031465,0.0011600966,-0.22586206,0.0697553,0.098454066,-0.23273979,0.18043475,0.14715342,0.018210633,0.02297692,-0.09004271,0.057285465,-0.112297475,-0.080278605,-0.32823968,0.08994318,-0.068460986,-0.2007504,0.4345377,-0.17030148,-0.048170634,0.081205405,0.12509763,-0.11173198,0.19719587,-0.1657343,-0.16391633,-0.2674349,-0.20899734,0.28328845,-0.2335375,0.069921985,0.0576918,0.19020061,-0.18142061,0.04750028,-0.5570758,0.1276322,-0.12846331,0.0690175,0.7705281,0.00011674949,-1.9679238,-0.14483884,-0.19659106,1.0674065,0.2900319,-0.08272499,0.3615632,-0.26042497,-0.013912137,0.46647733,-0.007668676,0.21423495,0.35139066,-0.044627756,-0.18568777,0.089050986,-0.071750164,-0.14946578,-0.46013474,0.12172829,-0.0750786,-0.06750538,-0.019776257,-0.6166119,0.002514836,0.47608083,-0.03585934,-0.22941911,-0.05485399,-0.9058094,-0.23835333,-0.0968618,0.10898443,-0.068238564,-0.2247124,-0.15319112,-0.08286481,-0.07663974,0.030304426,-0.34148252,0.13229619,-0.05509062,-0.06598863,0.3385259,0.1162722,sport
0.049053483,-0.027670233,0.23316357,-0.31165227,-0.04471145,0.22331217,0.041654173,0.22222237,-0.27499327,0.045133803,0.2479309,-0.20913865,0.01647534,0.019335028,-0.047739703,-0.08090293,0.06497042,-0.028683202,-0.32101157,0.16724263,0.18222734,-0.05721901,-0.008457172,0.12997726,0.077427685,-0.11956046,-0.037109762,-0.19270991,0.17145747,-0.09937223,-0.29315022,0.36500248,-0.18203916,-0.02437014,0.10701291,0.036798842,-0.25720093,0.30964205,-0.42404133,-0.032637224,-0.29941717,-0.23215511,0.39435592,-0.34829596,0.31041783,0.08106327,0.22561325,-0.30810425,0.1596793,-0.5020014,0.25012094,-0.17728251,-0.010904916,0.8254411,-0.028598053,-2.0291007,-0.32193562,-0.121466234,0.8804006,0.4475375,-0.2632669,0.22552025,-0.27973852,-0.04681364,0.31932434,-0.026898779,0.0019800097,0.53031874,-0.22204262,-0.12707485,-0.0054043294,-0.07578416,0.025566716,-0.51231575,0.030260593,-0.014521298,-0.11714591,0.05614904,-0.7294303,0.051642273,0.5526689,-0.13027102,-0.2605323,0.016881516,-0.82792884,-0.35323596,-0.32649565,0.2819972,0.07243589,-0.117313035,-0.2795752,-0.00097625086,-0.24414487,0.3485136,-0.24246062,0.06499858,-0.09172473,0.2012856,0.28972337,-0.14560628,sport
-0.21040945,0.04687715,0.20145938,-0.6102417,0.026916659,0.25745198,0.15536442,-0.005179936,-0.3855478,-0.18066667,0.16068159,-0.11078083,-0.19861223,0.42945898,-0.14803442,-0.15792161,0.07805387,0.013551282,-0.32529777,0.30826652,0.33074194,-0.12745589,0.25879782,-0.013505865,0.2207719,-0.058013074,0.0909403,-0.29274154,0.120896116,0.11119334,-0.20942022,0.3161837,0.02162675,-0.14276555,0.2197862,-0.03604093,-0.055992197,0.6167424,-0.3030984,0.050991658,-0.09330899,-0.0789535,0.26662806,-0.28933164,-0.032874946,0.21037228,0.02660322,-0.40127933,0.14568865,-0.45790216,0.13830434,-0.19853805,-0.08730582,0.30365908,-0.02828832,-1.6438708,-0.20919687,0.057363827,0.40384108,0.43704313,-0.04041367,0.21073553,-0.21640274,0.42081848,0.5972968,-0.25597247,0.08391899,0.6778567,0.14673536,0.21527041,-0.0660708,0.042767193,-0.21472958,-0.45092145,0.2287131,-0.11909324,-0.08398258,-0.03534557,-0.42639375,-0.15900761,0.26967528,-0.086538486,-0.097146496,-0.23228744,-0.58374894,-0.06292182,-0.16865377,-0.19835465,0.056710068,0.012830009,-0.3218366,0.043146394,-0.13231793,0.29872918,-0.37913802,0.001298967,-0.05133187,0.07416027,0.25209105,-0.06515878,sport
-0.006255319,0.19081837,0.38101926,-0.2546809,-0.13456434,0.081718944,0.0228843,0.034906782,-0.22659926,-0.06425588,0.20167166,-0.09663953,0.03689502,-0.07897788,0.017708136,-0.13294081,-0.012586685,0.16192615,-0.26627484,0.2677299,0.20109247,0.07624397,-0.027085723,-0.043732576,0.14009947,-0.10327393,-0.12699553,-0.3412419,0.11419805,-0.16742562,-0.24965434,0.37861967,-0.08456749,-0.06360182,0.1776422,0.06723204,-0.2638335,0.26737604,-0.2620199,-0.09183383,-0.17940602,-0.21546263,0.29152012,-0.31696516,0.0702507,0.028066203,0.24940555,-0.26230255,0.061019856,-0.666097,0.10479329,-0.116278596,-0.056808885,0.8643774,0.03518782,-2.135867,-0.10788834,-0.086509824,1.0596823,0.4295819,-0.19934976,0.51073307,-0.3605071,0.067576446,0.51267314,0.016148707,0.24131216,0.33758456,-0.07691515,-0.13238358,0.032643877,-0.109703,-0.03574882,-0.30508262,0.13716975,0.019231873,-0.19055234,-0.024625652,-0.51521707,0.06728306,0.4877877,0.005373273,-0.4543129,-0.040560298,-1.0365291,-0.24670655,-0.13563299,0.084058516,-0.15949272,-0.1951011,-0.21742648,-0.051947355,-0.11145491,0.086783655,-0.38536152,-0.00937093,-0.1658928,-0.009683905,0.3651534,0.11809053,sport
